"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.140.101.3",57574,389,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8998,0,16.89
"2017-10-10T00:55:51Z","Branch01-OneEight","172.19.10.19","10.140.101.3",56231,53,"udp","dns","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,75,0,0,0
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.213.162",64485,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8995,0,16.9
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.119.202.108",64481,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8998,0,16.89
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.117.208.4",64468,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.213.162",64417,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.254.200",64378,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9001,0,16.89
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.254.200",64364,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,52,0,0,0
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.254.200",64317,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9014,0,16.86
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.254.200",64319,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8998,0,16.89
"2017-10-10T00:53:36Z","Branch01-OneEight","172.19.10.19","10.240.246.10",51970,389,"udp","ldap","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,2,0,416,400,0,1040
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.240.254.200",64311,8080,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,8999,0,16.89
"2017-10-10T01:05:47Z","Branch01-OneEight","172.19.10.19","10.117.208.4",64262,8014,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,3,0,152,9000,0,16.89
"2017-10-10T00:13:15Z","Branch01-OneEight","172.19.10.26","192.168.1.1",60581,7,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,60,0,0,0
"2017-10-09T23:20:43Z","Branch01-OneEight","172.19.10.26","192.168.1.1",60580,7,"tcp","unknown_tcp","","R1","tvi-0/605.0","vni-0/2.0","Intf-LAN-Zone","L-ST-OneEight-LAN-VR-WAN1","","","unknown",0,1,0,60,0,0,0
"2017-10-09T21:24:05Z","Branch01-OneEight","172.19.10.24","43.224.129.98",56968,56968,"udp","unknown_udp","","R1","lo12","lo12","none","RTI-WAN1-Zone","","Japan","unknown",0,117,0,5170,13740,0,376.27
"2017-10-09T21:24:05Z","Branch01-OneEight","172.19.10.24","43.224.129.98",54095,54095,"udp","unknown_udp","","R1","lo12","lo12","none","RTI-WAN1-Zone","","Japan","unknown",0,108,0,4774,13731,0,347.68
"2017-10-09T21:24:05Z","Branch01-OneEight","172.19.10.24","43.224.129.98",16403,16403,"udp","unknown_udp","","R1","lo12","lo12","none","RTI-WAN1-Zone","","Japan","unknown",0,108,0,4772,7268,0,656.58

